manufacturer,url,review,review_struct,valid_struct
tesla,https://www.consumeraffairs.com/automotive/tesla_motors.html?page=2#scroll_to_reviews=true,"Reviewed July 11, 2024
Many things must change with Tesla before purchasing a vehicle being with a their sales agreement very one sided and not agreeable if read. How to cancel the agreement is not explained and no live person to help by phone. Tesla seeks to make money on sales not earned with a $250 nonrefundable order fee to compensate them for what? I have no agreement with Tesla regarding the order fee yet the manager seeks to keep the money and now I must complain to everyone that this company is a cheat.","{'date_of_review': '2024-07-11', 'vehicle_model': '', 'customer_rating': 1, 'review_summary': 'Many things must change with Tesla before purchasing a vehicle being with a their sales agreement very one sided and not agreeable if read. How to cancel the agreement is not explained and no live person to help by phone.', 'technical_pros': [], 'other_pros': [], 'technical_issues': ['$250 nonrefundable order fee'], 'other_issues': ['one sided sales agreement', 'no explanation on how to cancel', 'no live person to help by phone'], 'service_experience': 'terrible', 'overall_experience': 'terrible'}",True
tesla,https://www.trustpilot.com/review/tesla.com?page=14,"Atrocious customer serviceGood cars (I have an S) but customer service is atrocious. When something inevitably goes wrong, even if it is quite minor, it is incredibly expensive/frustrating /difficult/time consuming to get it fixed. Last Tesla I will buy.Date of experience: June 25, 2021","{'date_of_review': '2021-06-25', 'vehicle_model': 'S', 'customer_rating': 2, 'review_summary': 'Good cars but customer service is atrocious. When something inevitably goes wrong, even if it is quite minor, it is incredibly expensive/frustrating/difficult/time consuming to get it fixed. Last Tesla I will buy.', 'technical_pros': [], 'other_pros': ['Good cars'], 'technical_issues': ['Incredibly expensive', 'Frustrating', 'Difficult', 'Time consuming'], 'other_issues': ['Atrocious customer service'], 'service_experience': 'poor', 'overall_experience': 'terrible'}",True
tesla,https://www.consumeraffairs.com/automotive/tesla_motors.html?page=4#scroll_to_reviews=true,"Reviewed April 25, 2022
I placed an order for the Model Y back in Oct 2021 and they promised to deliver the car to me by April 2022 the latest. I contacted Tesla back in Feb to check on the status of the delivery and they pushed it to June 2022 again. I contacted them again by the end of April and they pushed the delivery again to November 2022. At this point they are playing games with most of their customers because I asked to purchase one of the cars in their showrooms and they refused to sell me the car with the same price that I ordered it for with the same specification which it was $56,000 and said, ""If you want the car you will need to pay an extra $12,000."" I am very disappointed, I have been waiting to get the Car since Oct 2021 and until now I can't get the car. The dept of consumer affairs should investigate their behavior and stop them from cheating their customers.","{'date_of_review': '2022-04-25', 'vehicle_model': 'Model Y', 'customer_rating': 1, 'review_summary': ""I am very disappointed, I have been waiting to get the Car since Oct 2021 and until now I can't get the car."", 'technical_pros': [], 'other_pros': ['I asked to purchase one of the cars in their showrooms'], 'technical_issues': ['They pushed the delivery again to November 2022', 'They refused to sell me the car with the same price that I ordered it for'], 'other_issues': ['They are playing games with most of their customers'], 'service_experience': 'terrible', 'overall_experience': 'terrible'}",True
tesla,https://www.consumeraffairs.com/automotive/tesla_motors.html?page=3#scroll_to_reviews=true,"Reviewed April 3, 2024
Updated on 04/27/2024: Ridiculous customer service. It's been over a month and I still can't get my money back for wrong charges. I leased car for over 3 years and at the end was wrongly charged. Tesla automatically debited my bank without my approval of vehicle return charges. And now I can't get my money back. The situation is very unpleasant and unprofessional. Will have to get lawyer involved.
                                        More","{'date_of_review': '2024-04-03', 'vehicle_model': '', 'customer_rating': 1, 'review_summary': 'Ridiculous customer service.', 'technical_pros': [], 'other_pros': [], 'technical_issues': ['Tesla automatically debited my bank without my approval of vehicle return charges'], 'other_issues': ['wrongly charged', 'unpleasant and unprofessional'], 'service_experience': 'terrible', 'overall_experience': 'terrible'}",True
tesla,https://www.trustpilot.com/review/tesla.com?page=2,"I recently bought the Tesla and I am…I recently bought the Tesla and I am absolutely thrilled with it! It is a fantastic vehicle that drives well, is reliable, and has all the extras you'd expect. The features are easy to use and make driving enjoyable. The performance of this car is amazing--it accelerates quickly yet still maintains excellent fuel economy. Overall, I am highly impressed with this car and would recommend it to anyone looking for a great electric vehicle.Date of experience: February 16, 2023","{'date_of_review': '2023-02-16', 'vehicle_model': 'Tesla', 'customer_rating': 5, 'review_summary': ""absolutely thrilled with it! It is a fantastic vehicle that drives well, is reliable, and has all the extras you'd expect."", 'technical_pros': ['Smooth ride', 'Great fuel efficiency'], 'other_pros': ['Easy to use features', 'Excellent performance'], 'technical_issues': [], 'other_issues': [], 'service_experience': 'exceptional', 'overall_experience': 'exceptional'}",True
tesla,https://www.consumeraffairs.com/automotive/tesla_motors.html?page=2#scroll_to_reviews=true,"Reviewed Aug. 5, 2024
After driving my new Model 3 for almost 5 years. the steering wheel cover is peeling. I took it to my local Tesla dealer for a solution and was told to ""use the App"". I was also told I will need to replace the steering wheel, which I can order on the App. I came home and went online, where I found nothing about replacing the steering wheel, but plenty of options for replacing the steering wheel cover. I went to the App and was quoted approx $1200 (CAN) for the service to replace the cover. As usual Tesla service personnel are completely unhelpful with what should be a simple fix. Any suggestions based on similar experience?","{'date_of_review': '2024-08-05', 'vehicle_model': 'Model 3', 'customer_rating': 2, 'review_summary': 'After driving my new Model 3 for almost 5 years. the steering wheel cover is peeling.', 'technical_pros': [], 'other_pros': [], 'technical_issues': ['steering wheel cover is peeling'], 'other_issues': ['unhelpful service personnel'], 'service_experience': 'poor', 'overall_experience': 'poor'}",True
tesla,https://www.consumeraffairs.com/automotive/tesla_motors.html?page=3#scroll_to_reviews=true,"Reviewed Aug. 29, 2023
I bought model Y 3 weeks ago. The title and new tag is still not received so far. The temporary tag is expiring in 3 days. After 8/31 I will have to drive the Tesla without valid tag. I called called customer service a week ago and left message without any response. Then I have to contact the Tesla Store where bought the car and the guy told me I have to contact the customer service to thing resolved. I called customer service then the rep told me I have to call the delivery/sales department to get new tag. I called them 10 times and got hung up response. I left message and get no response. I don't understand why Tesla treats its customer such poorly. I will really have to think it over if it is worth to buy Tesla.","{'date_of_review': '2023-08-29', 'vehicle_model': 'model Y', 'customer_rating': 2, 'review_summary': 'The title and new tag is still not received so far. The temporary tag is expiring in 3 days.', 'technical_pros': [], 'other_pros': [], 'technical_issues': ['called customer service a week ago and left message without any response'], 'other_issues': [""I don't understand why Tesla treats its customer such poorly""], 'service_experience': 'poor', 'overall_experience': 'terrible'}",True
tesla,https://www.consumeraffairs.com/automotive/tesla_motors.html?page=4#scroll_to_reviews=true,"Reviewed Aug. 26, 2019
I can't even get close to a reasonable trade-in value for my vehicle from Tesla. Their offer was over $5k lower than what they said the ""good condition"" value was on their website. My vehicle is 6 years old with 29K miles on it. It's in ""excellent condition"". Still smells like new on the inside. Everything is flawless. I never expected this from Tesla. I would buy a Tesla today, but I probably will have to buy from another manufacturer so I won't get ripped off. This makes me very sad because I live and breathe everything Tesla.","{'date_of_review': '2019-08-26', 'vehicle_model': '', 'customer_rating': 1, 'review_summary': ""I can't even get close to a reasonable trade-in value for my vehicle from Tesla. Their offer was over $5k lower than what they said the 'good condition' value was on their website."", 'technical_pros': ['Everything is flawless'], 'other_pros': ['Still smells like new on the inside'], 'technical_issues': [""Their offer was over 5k lower than what they said the 'good condition' value was on their website""], 'other_issues': [""I probably will have to buy from another manufacturer so I won't get ripped off""], 'service_experience': 'terrible', 'overall_experience': 'terrible'}",True
tesla,https://www.consumeraffairs.com/automotive/tesla_motors.html?page=3#scroll_to_reviews=true,"Reviewed Feb. 26, 2024
I bought the Cybertruck 3 weeks ago. I thought this was a roblox truck. What did I get myself into??? I decided I should get my money's worth, but how am I supposed to do that with this trash truck. Also why is it only in gray, that's the worst color. DON'T GET THIS GOOFY ** CAR!!!! I'M PISSED!!!!","{'date_of_review': '2024-02-26', 'vehicle_model': 'Cybertruck', 'customer_rating': 1, 'review_summary': ""I thought this was a roblox truck. What did I get myself into??? I decided I should get my money's worth, but how am I supposed to do that with this trash truck."", 'technical_pros': [], 'other_pros': [], 'technical_issues': ['Only in gray'], 'other_issues': ['Worst color', 'Goofy car'], 'service_experience': 'terrible', 'overall_experience': 'terrible'}",True
tesla,https://www.trustpilot.com/review/tesla.com?page=4,"The worst company ever won't even…The worst company ever won't even return my calls. Trying to get services, six weeks out to get an appointment. No way to talk directly to a person.Date of experience: June 28, 2024","{'date_of_review': '2024-06-28', 'vehicle_model': '', 'customer_rating': 1, 'review_summary': ""The worst company ever won't even…The worst company ever won't even return my calls. Trying to get services, six weeks out to get an appointment. No way to talk directly to a person."", 'technical_pros': [], 'other_pros': [], 'technical_issues': ['No direct communication with customer service'], 'other_issues': ['Long wait time for appointments', 'Difficulty in getting in touch with the company'], 'service_experience': 'terrible', 'overall_experience': 'terrible'}",True
tesla,https://www.consumeraffairs.com/automotive/tesla_motors.html?page=4#scroll_to_reviews=true,"Reviewed Dec. 13, 2019
Incredible simplicity to drive-train: direct drive battery-to-motor, no gearing.! Fast, responsive and generally smooth ride. The body fit is suspect perhaps - not up to German & Japanese quality. Lifetime charging is a winner!!","{'date_of_review': '2019-12-13', 'vehicle_model': '', 'customer_rating': 5, 'review_summary': 'Incredible simplicity to drive-train: direct drive battery-to-motor, no gearing.! Fast, responsive and generally smooth ride. The body fit is suspect perhaps - not up to German & Japanese quality. Lifetime charging is a winner!!', 'technical_pros': ['Smooth ride', 'Fast', 'Responsive'], 'other_pros': [], 'technical_issues': [], 'other_issues': ['Body fit is suspect'], 'service_experience': 'exceptional', 'overall_experience': 'exceptional'}",True
tesla,kaggle dataset,"Reviewed: 0       on 08/30/18 15:36 PM (PDT)
1       on 07/04/18 17:15 PM (PDT)
2       on 06/21/18 05:22 AM (PDT)
3       on 04/07/18 15:01 PM (PDT)
4       on 12/30/17 21:45 PM (PST)
                  ...             
135     on 06/30/13 17:27 PM (PDT)
136     on 06/13/13 20:30 PM (PDT)
137     on 05/20/13 17:43 PM (PDT)
138     on 04/14/13 15:47 PM (PDT)
139     on 03/09/13 15:39 PM (PST)
Name: Review_Date, Length: 140, dtype: object
rating: 0      5.000
1      4.000
2      5.000
3      4.000
4      5.000
       ...  
135    3.375
136    5.000
137    4.625
138    5.000
139    5.000
Name: Rating, Length: 140, dtype: float64
vehicle title: 0      2018 Tesla Model X SUV 75D 4dr SUV AWD (electr...
1      2018 Tesla Model X SUV 100D 4dr SUV AWD (elect...
2      2017 Tesla Model X SUV 100D 4dr SUV AWD (elect...
3      2017 Tesla Model X SUV 100D 4dr SUV AWD (elect...
4      2017 Tesla Model X SUV P100D 4dr SUV AWD (elec...
                             ...                        
135    2013 Tesla Model S Sedan Performance 4dr Sedan...
136     2013 Tesla Model S Sedan 4dr Sedan (electric DD)
137    2013 Tesla Model S Sedan Performance 4dr Sedan...
138    2013 Tesla Model S Sedan Performance 4dr Sedan...
139    2013 Tesla Model S Sedan Performance 4dr Sedan...
Name: Vehicle_Title, Length: 140, dtype: object
0      2018 Tesla Model X SUV 75D 4dr SUV AWD (electr...
1      2018 Tesla Model X SUV 100D 4dr SUV AWD (elect...
2      2017 Tesla Model X SUV 100D 4dr SUV AWD (elect...
3      2017 Tesla Model X SUV 100D 4dr SUV AWD (elect...
4      2017 Tesla Model X SUV P100D 4dr SUV AWD (elec...
                             ...                        
135    2013 Tesla Model S Sedan Performance 4dr Sedan...
136     2013 Tesla Model S Sedan 4dr Sedan (electric DD)
137    2013 Tesla Model S Sedan Performance 4dr Sedan...
138    2013 Tesla Model S Sedan Performance 4dr Sedan...
139    2013 Tesla Model S Sedan Performance 4dr Sedan...
Name: Vehicle_Title, Length: 140, dtype: object
0       Model X is unique. Either you like be it or h...
1       A lot of the existing reviews online, includi...
2       Like most consumers, I've owned five differen...
3       Owned car for three more months and it had to...
4       In the past 12 years I have owned 18 differen...
                             ...                        
135     my husband accidentally spilled the cooler in...
136     This is an initial quality review as we have ...
137     I have approximately 7000 miles on this signa...
138     I have owned my Model S Performance (P85) for...
139     For over 100 years, cars have improved increm...
Name: Review, Length: 140, dtype: object","Invalid json output: {
    ""name"": ""ReviewStruct"",
    ""arguments"": {
        ""date"": [""08/30/18"", ""07/04/18"", ""06/21/18"", ""04/07/18"", ""12/30/17"", ...],
        ""vehicleModel"": [""2018 Tesla Model X SUV 75D 4dr SUV AWD (electric)"", ""2018 Tesla Model X SUV 100D 4dr SUV AWD (electric)"", ...],
        ""customerRating"": [5.0, 4.0, 5.0, 4.0, 5.0, ...],
        ""reviewSummary"": [""Model X is unique."", ""A lot of the existing reviews online, including..."", ...],
        ""technicalPros"": [], 
        ""otherPros"": [], 
        ""technicalIssues"": [], 
        ""otherIssues"": [], 
        ""serviceExperience"": null,
        ""overallExperience"": null
    }
}",False
tesla,https://www.consumeraffairs.com/automotive/tesla_motors.html?page=3#scroll_to_reviews=true,"Reviewed Feb. 19, 2024
I. Had Tesla model y. 3 year. Always something. Problem. When you fix the car it’s very expensive. But car quality is like 99c. Very bad quality. In car every thing's very Sensitive. Chair. Front. I really don’t like this car. Because quality very. You can’t beat Toyota.","{'date_of_review': '2024-02-19', 'vehicle_model': 'Tesla model y', 'customer_rating': 1, 'review_summary': ""Always something. Problem. When you fix the car it's very expensive. But car quality is like 99c. Very bad quality."", 'technical_pros': [], 'other_pros': [], 'technical_issues': [""In car every thing's very Sensitive""], 'other_issues': [""You can't beat Toyota""], 'service_experience': 'terrible', 'overall_experience': 'terrible'}",True
tesla,https://www.trustpilot.com/review/tesla.com?page=4,"Nonexistent  ServiceLike so many others the service experience of Tesla here in New Zealand/Aotearoa is just shocking.No response to email, truly shocking online site with no tracking, no phone numbers.  The car is a pleasure (so far, touch wood) but the inability to respect customers does not bode well for this company.Date of experience: January 25, 2023","{'date_of_review': '2023-01-25', 'vehicle_model': '', 'customer_rating': 'average', 'review_summary': 'Service experience of Tesla here in New Zealand/Aotearoa is just shocking.', 'technical_pros': [], 'other_pros': ['The car is a pleasure (so far, touch wood)'], 'technical_issues': [], 'other_issues': ['No response to email', 'truly shocking online site with no tracking, no phone numbers'], 'service_experience': 'poor', 'overall_experience': 'poor'}",True
tesla,https://www.consumeraffairs.com/automotive/tesla_motors.html?page=3#scroll_to_reviews=true,"Reviewed Jan. 21, 2024
I’ve had a Tesla since 2021. I bought a brand new Tesla Y. It has been such a piece of “**” car. The steering wheel melted. Seriously… melted. The battery says it’s at 250 miles but I probably get about 100 miles. Oh and don’t get me started how scary it is to drive in the snow! The backup camera won’t work. It slides all over the place (even with the best tires). A few months ago, my phone quit working which is used as a key, and I had to call in and found out I had to reboot the entire car. This is the most unreliable car I’ve ever owned. Such a disappointment. Gas is king ladies and gentleman, never forget that.","{'date_of_review': '2024-01-21', 'vehicle_model': 'Tesla Y', 'customer_rating': 1, 'review_summary': 'The steering wheel melted. Seriously… melted.', 'technical_pros': [], 'other_pros': [], 'technical_issues': ['Steering wheel melted', ""Battery says it's at 250 miles but I probably get about 100 miles"", ""Backup camera won't work"", 'Car slides all over the place (even with the best tires) in snow'], 'other_issues': ['Phone quit working and had to reboot the entire car'], 'service_experience': 'terrible', 'overall_experience': 'terrible'}",True
tesla,https://www.trustpilot.com/review/tesla.com?page=20,"Not what it used to be!Not what it used to be!Went in to Bristol to talk about purchasing the model X p100d (performance), however, the staff were more interested in their laptops and phones.Think I dodged a bullet on this one, as I noticed some very questionable quality and finishing issues on their showroom model X.Shame I can't add the pictures (on Google maps)Date of experience: September 03, 2019","{'date_of_review': '2019-09-03', 'vehicle_model': 'model X p100d (performance)', 'customer_rating': 1, 'review_summary': 'Not what it used to be!Went in to Bristol to talk about purchasing the model X p100d (performance), however, the staff were more interested in their laptops and phones.', 'technical_pros': [], 'other_pros': [], 'technical_issues': ['questionable quality', 'finishing issues'], 'other_issues': ['staff not attentive'], 'service_experience': 'poor', 'overall_experience': 'terrible'}",True
tesla,https://www.trustpilot.com/review/tesla.com?page=10,"I really like the concept but the page…I really like the concept but the page is not loading properly.Date of experience: October 02, 2022","{'date_of_review': '2022-10-02', 'vehicle_model': '', 'customer_rating': None, 'review_summary': 'I really like the concept but the page…I really like the concept but the page is not loading properly.', 'technical_pros': [], 'other_pros': [], 'technical_issues': [], 'other_issues': [], 'service_experience': None, 'overall_experience': None}",True
tesla,https://www.consumeraffairs.com/automotive/tesla_motors.html?page=4#scroll_to_reviews=true,"Reviewed April 8, 2022
To whom it my concern. Hello everyone, I had purchased a 2017 Model 3. When I first bought it had a lot of scratches on the Tesla. They were great by fixing it. On February 1 2022 at a four way stop sign car took off itself. Stopped at the middle of intersection for no reason since February until today. No answer as of yet. Then my park sensor fills out. I only had the car for four months. Tesla told my to make a appointment. Yesterday then they cancel again. On the app you load pictures they did not get it. Crazy. Now I have to pay $91.00 to fix it. Their customer service is very rude. Also why they do not record their calls because they are hiding something. If I can give 0 star I would.","{'date_of_review': '2022-04-08', 'vehicle_model': '2017 Model 3', 'customer_rating': 1, 'review_summary': ""Tesla's customer service is very rude. They cancelled my appointment twice and didn't record their calls."", 'technical_pros': [], 'other_pros': ['They were great by fixing the scratches on the car'], 'technical_issues': ['Park sensor fills out', 'Car took off itself at a four-way stop sign'], 'other_issues': ['No answer as of yet', 'Had to pay $91.00 to fix it'], 'service_experience': 'terrible', 'overall_experience': 'terrible'}",True
tesla,https://www.consumeraffairs.com/automotive/tesla_motors.html?page=4#scroll_to_reviews=true,"Reviewed Aug. 11, 2022
Purchased a new, Y in July 2020 from Telsa, Dedham, MA. To my surprise, it came with 450 miles on the odometer, apparently someone purchased and returned it or they gave it to someone to drive. Tesla ignored my written complaint about it. They didn't even bother to erase the GPS info. Then 2 months later, I received notice that for $2000, they will essentially unlock the vehicle's potential for greater acceleration. Vehicle came w/ a 50K mile warranty, just before it expired, the climate control was faltering and it failed. When we brought it to them (2 weeks after booking an appointment) with 50,750 miles. Despite that there was a real question as to whether the a/c failed before the 50,000 miles, they stuck us with nearly a $4,000.00 bill for it. Also they charged us an additional $750 for failed struts that they originally told us would be warrantied.
                                        More","{'date_of_review': '2022-08-11', 'vehicle_model': 'Y', 'customer_rating': 1, 'review_summary': 'Purchased a new, Y in July 2020 from Telsa, Dedham, MA. To my surprise, it came with 450 miles on the odometer, apparently someone purchased and returned it or they gave it to someone to drive.', 'technical_pros': [], 'other_pros': [], 'technical_issues': ['Climate control was faltering', 'Failed struts'], 'other_issues': ['Tesla ignored my written complaint about it', ""They didn't even bother to erase the GPS info""], 'service_experience': 'poor', 'overall_experience': 'terrible'}",True
tesla,https://www.consumeraffairs.com/automotive/tesla_motors.html?page=4#scroll_to_reviews=true,"Reviewed March 20, 2021
I booked a Tesla S at the Tesla Dedham, MA location. When I walked in, a guy was sitting around doing nothing. When I approached him, the first thing he said was 'Please hurry up, I have a customer coming for a test drive in 15 minutes'. Fair enough. I started to ask him a few standard questions, and he had no idea. Asked to see a car in the lot for its color before I book it. He refused. I finally called a store in NH and the customer service there was good. Drove over and booked my car.","{'date_of_review': '2021-03-20', 'vehicle_model': 'Tesla S', 'customer_rating': 2, 'review_summary': 'Poor service experience at Tesla Dedham, MA location.', 'technical_pros': [], 'other_pros': [], 'technical_issues': ['The representative had no idea about the car'], 'other_issues': ['Refused to show a car in the lot for its color', 'Had to call another store for good customer service'], 'service_experience': 'poor', 'overall_experience': 'poor'}",True
tesla,https://www.consumeraffairs.com/automotive/tesla_motors.html?page=4#scroll_to_reviews=true,"Reviewed March 9, 2022
I placed an order for a Tesla Model S in July of 2021. Initial delivery date was set to November, 2021, however this kept changing to December 2021, March 2022, to September 2021 to October 2021 to unexpectedly December 2022. I tried calling local shops, my sales person and everyone referred me to the delivery date on the Tesla app. No one would even confirm since they are not able to see my order information and the date changes dynamically. And one day I was randomly in December 2021 I notified that my car was ready for pick-up and was parked in a specific parking spot at the local dealership. 
                                        More","{'date_of_review': '2022-03-09', 'vehicle_model': 'Tesla Model S', 'customer_rating': 3, 'review_summary': 'I placed an order for a Tesla Model S in July of 2021. Initial delivery date was set to November, 2021, however this kept changing to December 2021, March 2022, to September 2021 to October 2021 to unexpectedly December 2022.', 'technical_pros': [], 'other_pros': ['I tried calling local shops, my sales person and everyone referred me to the delivery date on the Tesla app.'], 'technical_issues': ['No one would even confirm since they are not able to see my order information and the date changes dynamically.'], 'other_issues': ['And one day I was randomly in December 2021 I notified that my car was ready for pick-up and was parked in a specific parking spot at the local dealership.'], 'service_experience': 'average', 'overall_experience': 'average'}",True
tesla,https://www.consumeraffairs.com/automotive/tesla_motors.html?page=3#scroll_to_reviews=true,"Reviewed March 2, 2023
I am a resident of Lansing, MI and bought the Tesla Model Y from Columbus, OH on 12/30/2022. I was told the paperwork related to Car Title will be mailed soon and was given a temporary registration till 02/06/2023. As the days passed, and was nearing the date, finally spoke to one of the Tesla Dealer that I would be receiving the paperwork soon and started giving reasons like, paperwork in in Detroit and they should be mailing them soon, which didn't happen before 02/06. They ended up issuing a new temporary registration which expires on 03/25/2023. 
                                        More","{'date_of_review': '2023-03-02', 'vehicle_model': 'Tesla Model Y', 'customer_rating': 4, 'review_summary': 'I am a resident of Lansing, MI and bought the Tesla Model Y from Columbus, OH on 12/30/2022. I was told the paperwork related to Car Title will be mailed soon and was given a temporary registration till 02/06/2023.', 'technical_pros': [], 'other_pros': [], 'technical_issues': ['paperwork not received in time'], 'other_issues': ['delayed paperwork', 'temporary registration issues'], 'service_experience': 'average', 'overall_experience': 'good'}",True
tesla,https://www.trustpilot.com/review/tesla.com?page=17,"My car on autosteer steered itself over…My car on autosteer steered itself over to the oncoming lane of traffic on a major road (the A47).  It took me over 7 months of being passed from pillar to post to get an answer from Anton Baboglo (Country Service Manager UK & IE) that Tesla had no interest in coming out to see if we could recreate what the car decided to do on 'Autopilot'; no interest whatsoever in offering any compensation for me going over 7 months without a family car and the running/depreciation costs while I waited on their answer; and that they would not even deliver the car to a friend who said he would try to sell the repaired car for me!On top of that the car arrived with deep scratches, which I had to take time out taking the car (twice) to someone at Tesla to get repaired; I was shown a video in a herd of people picking up their Tesla with no warning about the 'autosteer'; and Tesla's defence was there's a couple of lines in the manual, even though they were happy enough for me to drive away without reading the manual!These guys show through their actions that they have no care or pride in building their cars or looking after their customers.It even made zero difference that I bought one of the first Model Xs in the UK for £120,000 (by the way, in the early days of that car with so few customers, the customer service was good) ... unfortunately, there policy of pile them high and ignore customer complaints and hope they go away deserves to drive what is an incredibly innovative company out of business.Elon Musk's hype that this car could drive from West Coast to East Coast of the USA on autopilot ... well there'd be a lot of terrified other road users if he tried with my Model 3 in the state it was in late January 2020!  The worst purchase decision of my life.  Please take the marketing blurb and sales pitches with a pinch of salt and realise that UK customer service won't give a stuff if you have a bad/disappointing experience.p.s. My life partner inherited my Model X ... she's experiencing terrible and random functioning of the air conditioning like others who I've just browsed through here.  She also let me know after that occasionally her 'autosteer' would make a random move like steer into the side of the road suddenly - she's learnt to only trust and use it on the motorway and even then she's super wary and vigilant; I wish I'd been as smart as her and had a couple of taps on the shoulder before my new Model 3 did that out of the blue.  Like all technology, it's great when it works ... sadly you can not rely on the technology in a Tesla.  I deservedly will be banned from driving which is a horrible work and life consequence.Thanks for nothing Tesla!IanDate of experience: September 16, 2020","{'date_of_review': '2020-09-16', 'vehicle_model': '', 'customer_rating': 'terrible', 'review_summary': 'Worst purchase decision of my life. Poor customer service.', 'technical_pros': [], 'other_pros': [], 'technical_issues': ['steered itself over to the oncoming lane of traffic', 'random functioning of the air conditioning'], 'other_issues': ['no interest in offering any compensation', 'car arrived with deep scratches'], 'service_experience': 'terrible', 'overall_experience': 'terrible'}",True
tesla,https://www.consumeraffairs.com/automotive/tesla_motors.html?page=4#scroll_to_reviews=true,"Reviewed Sept. 5, 2019
I don´t even know where to start. I could write a book about how bad customer support is with Tesla. I bought model X, car is really great! but it is so sad that it's about it. They don´t care about customer second after you sign contract. When you are dealing with anything, you are lucky to at least get a response after weeks or months. Response is always ""sorry not interested in your trouble.""","{'date_of_review': '2019-09-05', 'vehicle_model': 'model X', 'customer_rating': 1, 'review_summary': ""I don't even know where to start. I could write a book about how bad customer support is with Tesla."", 'technical_pros': ['car is really great!'], 'other_pros': [], 'technical_issues': [""They don't care about customer second after you sign contract."", ""Response is always 'sorry not interested in your trouble.'""], 'other_issues': ['When you are dealing with anything, you are lucky to at least get a response after weeks or months.'], 'service_experience': 'terrible', 'overall_experience': 'terrible'}",True
tesla,https://www.trustpilot.com/review/tesla.com?page=18,"Powerwall - not up to the jobI was a bit dubious about writing this review here. All the other reviews relate to Tesla cars and my review is for Tesla Energy. (Trustpilot wouldn’t set up a separate entry as they share a root web address.)I bought a Powerwall 2 and Gateway 2 in December. They have never worked as anticipated but just “sort of” worked. Then in June the Powerwall started being very sluggish in responding to the app. At the beginning of July it seemed to disconnect itself from the system. In a matter of minutes it went from 80% charge to 0%. It was difficult and time consuming to get any response from Tesla support. Then they didn’t believe that I hadn’t switched it off. They took 3 weeks to work out that it was broken. They have given me a replacement date 3 weeks hence, so by the time everything is working again I will have lost nearly 2 months’ use at the time of year when my solar panels are most productive.During my wait I have found that there are several competitors more suited to a smart grid.Date of experience: August 08, 2020","{'date_of_review': '2020-08-08', 'vehicle_model': 'Powerwall 2', 'customer_rating': 1, 'review_summary': 'I was a bit dubious about writing this review here. All the other reviews relate to Tesla cars and my review is for Tesla Energy.', 'technical_pros': [], 'other_pros': [], 'technical_issues': ['Powerwall started being very sluggish in responding to the app', 'Disconnected itself from the system'], 'other_issues': ['Difficult and time consuming to get any response from Tesla support'], 'service_experience': 'poor', 'overall_experience': 'terrible'}",True
tesla,https://www.consumeraffairs.com/automotive/tesla_motors.html?page=4#scroll_to_reviews=true,"Reviewed Sept. 4, 2019
Tesla stops caring about you the second you sign the contract. You can't reach them for service issues and they don't show up for scheduled appointments. It's honestly unimpressive how terrible they are. Don't waste your time on them.","{'date_of_review': '2019-09-04', 'vehicle_model': '', 'customer_rating': 1, 'review_summary': ""Tesla stops caring about you the second you sign the contract. You can't reach them for service issues and they don't show up for scheduled appointments. It's honestly unimpressive how terrible they are. Don't waste your time on them."", 'technical_pros': [], 'other_pros': [], 'technical_issues': [""can't reach them for service issues"", ""don't show up for scheduled appointments""], 'other_issues': ['unimpressive customer service'], 'service_experience': 'terrible', 'overall_experience': 'terrible'}",True
tesla,https://www.consumeraffairs.com/automotive/tesla_motors.html?page=3#scroll_to_reviews=true,"Reviewed May 24, 2023
The Tesla Model Y is a game-changer in every aspect. It excels in safety, thanks to its advanced sensors and collision avoidance system. The automated driving features are exceptional, making daily commutes a breeze. Charging at home is super convenient, and road trips are a joy with the expansive Supercharger network. Plus, the over-the-air software updates keep the car feeling fresh and up to date. The Model Y is a remarkable package of safety, convenience, and continuous innovation.","{'date_of_review': '2023-05-24', 'vehicle_model': 'Tesla Model Y', 'customer_rating': 5, 'review_summary': 'The Tesla Model Y is a game-changer in every aspect. It excels in safety, thanks to its advanced sensors and collision avoidance system.', 'technical_pros': ['advanced sensors', 'collision avoidance system', 'automated driving features'], 'other_pros': ['convenient charging at home', 'expansive Supercharger network', 'over-the-air software updates'], 'technical_issues': [], 'other_issues': [], 'service_experience': 'exceptional', 'overall_experience': 'exceptional'}",True
tesla,https://www.consumeraffairs.com/automotive/tesla_motors.html?page=4#scroll_to_reviews=true,"Reviewed Aug. 23, 2021
The car is ok, unless you have to drive out of town. The service is more than extremely poor. No one ever knows what is going on, no one ever follows up, and no one ever calls you back. EVER. I had to drive my car from Charleston to Savannah (2.5 hours each way) for service. When I bought the car I was promised it would be picked up by them and brought back. That’s a blatant lie. As if that wasn’t enough, with a full charge, my model X claims that I can drive it 370 miles. I’m getting 245. Another lie.","2 validation errors for ReviewStruct
serviceExperience
  Field required [type=missing, input_value={'date': '2021-08-23', 'v...That's a blatant lie.""]}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.9/v/missing
overallExperience
  Field required [type=missing, input_value={'date': '2021-08-23', 'v...That's a blatant lie.""]}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.9/v/missing",False
